id_evento,latitud_evento,longitud_evento,tipo_evento,descripcion,ultima_actualizacion,estado_evento
527,-6.631945233115856,-79.47014623311587,conflicto_social,"Nombre: Chaparrí, Departamento: Lambayeque, Provincia: Chiclayo, Distrito: Chongoyape , Tipo: Comunal",2024-05-22 21:21:18,True
528,-5.566415102898519,-80.82192220105317,conflicto_social,"Nombre: Comunidad San Martín de Sechura, Departamento: Piura, Provincia: Sechura, Distrito: Sechura, Tipo: Comunal",2024-05-22 21:21:18,True
529,-13.665480656781474,-69.91877165678147,conflicto_social,"Nombre: Coasa – Limbani, Departamento: Puno, Provincia: Carabaya, Distrito: Coasa, Tipo: Demarcación territorial",2024-05-22 21:21:18,True
530,-14.040570823423185,-69.32854582342318,conflicto_social,"Nombre: Pajchani - Alto Inambari y Patambuco, Departamento: Puno, Provincia: Sandia, Distrito: Alto Inambari, Tipo: Demarcación territorial",2024-05-22 21:21:18,True
531,-13.847864586188315,-69.59079758618832,conflicto_social,"Nombre: Demarcación territorial entre Limbani y Phara, Departamento: Puno, Provincia: Sandia, Distrito: Limbani, Tipo: Demarcación territorial",2024-05-22 21:21:18,True
532,-15.899189636928712,-70.05317213692871,conflicto_social,"Nombre: Asociación de Pueblos Originarios Conservacionistas (APOC) - Urus Chulluni, Departamento: Puno, Provincia: Puno, Distrito: Puno, Tipo: Comunal",2024-05-22 21:21:18,True
533,-5.743552115739648,-77.24765111573966,conflicto_social,"Nombre: Comunidad Nativa Huascayacu, Departamento: San Martín, Provincia: Moyobamba, Distrito: Moyobamba, Tipo: Comunal",2024-05-22 21:21:18,True
534,-6.5854854686693765,-75.70355246866939,conflicto_social,"Nombre: Kichwa Anak Kurutuyacu - Caseríos Huimbayoc, Departamento: San Martín, Provincia: San Martín, Distrito: Huimbayoc, Tipo: Comunal",2024-05-22 21:21:18,True
535,-6.585292530234177,-75.70335953023418,conflicto_social,"Nombre: Santa Rosillo de Yanayacu, Departamento: San Martín, Provincia: San Martín, Distrito: Huimbayoc, Tipo: Comunal",2024-05-22 21:21:18,True
536,-5.744532887154343,-77.24863188715435,conflicto_social,"Nombre: Shimpiyacu, Departamento: San Martín, Provincia: Moyobamba, Distrito: Moyobamba, Tipo: Comunal",2024-05-22 21:21:18,True
537,-12.517817182605922,-72.40409568260591,conflicto_social,"Nombre: Quellouno - Yanatile, Departamento: Cusco, Provincia: La Convención, Distrito: Quellouno, Tipo: Demarcación territorial",2024-05-22 21:21:18,True
538,-14.449489372617128,-72.08127637261713,conflicto_social,"Nombre: Cancahuani - Yanque Lacca Lacca, Departamento: Cusco, Provincia: Chumbivilcas, Distrito: nan, Tipo: Comunal",2024-05-22 21:21:18,True
539,-14.340145282082412,-71.88593228208241,conflicto_social,"Nombre: Ccacho Limamayo - Sawa Sawa, Departamento: Cusco, Provincia: Chumbivilcas, Distrito: Chamaca, Tipo: Comunal",2024-05-22 21:21:18,True
540,-12.84021590512076,-75.12736340512076,conflicto_social,"Nombre: Huaylacucho - Pueblo Libre, Departamento: Huancavelica, Provincia: Huancavelica, Distrito: Huancavelica, Tipo: Comunal",2024-05-22 21:21:18,True
541,-11.77406825427948,-75.42560275427947,conflicto_social,"Nombre: Uchubamba - Curimarca, Departamento: Junín, Provincia: Jauja, Distrito: Masma, Tipo: Comunal",2024-05-22 21:21:18,True
542,-6.772076794008137,-79.85698769400814,conflicto_social,"Nombre: Tumán, Departamento: Lambayeque, Provincia: Chiclayo, Distrito: Tumán, Tipo: Laboral",2024-05-22 21:21:18,True
543,-16.27239418507324,-69.89796118507324,conflicto_social,"Nombre: Pasto Grande - Puno/Moquegua, Departamento: Puno, Provincia: Puno, Distrito: Acora, Tipo: Demarcación territorial",2024-05-22 21:21:18,True
544,-14.592642534891626,-73.27862953489162,conflicto_social,"Nombre: Totora Pisquicocha - Hurayhuma, Departamento: Apurímac, Provincia: Aymaraes, Distrito: Cotaruse, Tipo: Comunal",2024-05-22 21:21:18,True
545,-3.720276004221516,-77.89994400422151,conflicto_social,"Nombre: Wampis - Minería ilegal, Departamento: Amazonas, Provincia: Condorcanqui, Distrito: Río Santiago, Tipo: Socioambiental",2024-05-22 21:21:18,True
546,-4.054273950893564,-78.34093095089356,conflicto_social,"Nombre: Cenepa - Minería informal e ilegal (antes Afrodita), Departamento: Amazonas, Provincia: Condorcanqui, Distrito: El Cenepa, Tipo: Socioambiental",2024-05-22 21:21:18,True
547,-10.2915295676771,-76.64036706767709,conflicto_social,"Nombre: Independencia - Raura, Departamento: Huánuco, Provincia: Lauricocha, Distrito: San Miguel de Cauri, Tipo: Socioambiental",2024-05-22 21:21:18,True
548,-9.630372505417348,-76.88837200541735,conflicto_social,"Nombre: Llata - Antamina, Departamento: Huánuco, Provincia: Huamalies, Distrito: Llata, Tipo: Socioambiental",2024-05-22 21:21:18,True
549,-9.241677082382964,-75.93918158238297,conflicto_social,"Nombre: Sector de Shapajilla - Celdas transitorias, Departamento: Huánuco, Provincia: Leoncio Prado, Distrito: Luyando, Tipo: Socioambiental",2024-05-22 21:21:18,True
550,-5.600109580662983,-74.89811008066299,conflicto_social,"Nombre: Derrame canal Puinahua, Departamento: Loreto, Provincia: Requena, Distrito: Puinahua, Tipo: Socioambiental",2024-05-22 21:21:18,True
551,-4.29992155725428,-75.49828355725428,conflicto_social,"Nombre: Comunidades nativas de la Cuenca del río Chambira, Departamento: Loreto, Provincia: Loreto, Distrito: Urarinas, Tipo: Socioambiental",2024-05-22 21:21:18,True
552,-4.299711961625674,-75.49807396162568,conflicto_social,"Nombre: CN Cuninico - Petroperú, Departamento: Loreto, Provincia: Loreto, Distrito: Urarinas, Tipo: Socioambiental",2024-05-22 21:21:18,True
553,-2.0339573029093505,-74.39301030290936,conflicto_social,"Nombre: Comunidades de la cuenca del río Curaray, Departamento: Loreto, Provincia: Maynas, Distrito: Napo, Tipo: Socioambiental",2024-05-22 21:21:18,True
554,-4.301184542077444,-75.49954654207745,conflicto_social,"Nombre: Saramurillo - Estación 1, Departamento: Loreto, Provincia: Loreto, Distrito: Urarinas, Tipo: Socioambiental",2024-05-22 21:21:18,True
555,-3.0804005152972764,-75.55009851529728,conflicto_social,"Nombre: San Juan Nativo, San Juan Campesino y Nueva Libertad – Pluspetrol Norte, Departamento: Loreto, Provincia: Loreto, Distrito: Trompeteros, Tipo: Socioambiental",2024-05-22 21:21:18,True
556,-3.0795776002880992,-75.54927560028811,conflicto_social,"Nombre: Santa Elena - Pluspetrol Norte, Departamento: Loreto, Provincia: Loreto, Distrito: Trompeteros, Tipo: Socioambiental",2024-05-22 21:21:18,True
557,-3.0804764588285014,-75.55017445882851,conflicto_social,"Nombre: San José de Nueva Esperanza - Pluspetrol Norte, Departamento: Loreto, Provincia: Loreto, Distrito: Trompeteros, Tipo: Socioambiental",2024-05-22 21:21:18,True
558,-3.763202183736652,-77.42492468373665,conflicto_social,"Nombre: Fernando Rosas - Petroperú, Departamento: Loreto, Provincia: Datem del Marañón, Distrito: Morona, Tipo: Socioambiental",2024-05-22 21:21:18,True
559,-4.30090338415336,-75.49926538415336,conflicto_social,"Nombre: Comunidades Urituyacu, Departamento: Loreto, Provincia: Loreto, Distrito: Urarinas, Tipo: Socioambiental",2024-05-22 21:21:18,True
560,-5.600352005453833,-74.89835250545383,conflicto_social,"Nombre: Bretaña - Petro Tal, Departamento: Loreto, Provincia: Requena, Distrito: Puinahua, Tipo: Socioambiental",2024-05-22 21:21:18,True
561,-4.300463997097879,-75.49882599709788,conflicto_social,"Nombre: Nuevo Progreso - Pluspetrol, Departamento: Loreto, Provincia: Loreto, Distrito: Urarinas, Tipo: Socioambiental",2024-05-22 21:21:18,True
562,-4.693224939580002,-77.44574343958,conflicto_social,"Nombre: Sinchi Roca - Derrame de petroleo ONP, Departamento: Loreto, Provincia: Datem del Marañón, Distrito: Manseriche, Tipo: Socioambiental",2024-05-22 21:21:18,True
563,-3.079856166875282,-75.54955416687528,conflicto_social,"Nombre: Villa Trompeteros - Pluspetrol Norte Lote 8, Departamento: Loreto, Provincia: Loreto, Distrito: Trompeteros, Tipo: Socioambiental",2024-05-22 21:21:18,True
564,-4.299337626652387,-75.49769962665239,conflicto_social,"Nombre: Feconamach - Lote 8, Departamento: Loreto, Provincia: Loreto, Distrito: Urarinas, Tipo: Socioambiental",2024-05-22 21:21:18,True
565,-4.6918004114009,-77.4443189114009,conflicto_social,"Nombre: Santa Rosa - Derrame de petroleo ONP, Departamento: Loreto, Provincia: Datem del Marañón, Distrito: Manseriche, Tipo: Socioambiental",2024-05-22 21:21:18,True
566,-4.693414380777306,-77.4459328807773,conflicto_social,"Nombre: Chapis - Derrame petroleo, Departamento: Loreto, Provincia: Datem del Marañón, Distrito: Manseriche, Tipo: Socioambiental",2024-05-22 21:21:18,True
567,-4.232939844403337,-74.21839954440335,conflicto_social,"Nombre: Cinco cuencas - Lote 8 y 192, Departamento: Loreto, Provincia: Loreto, Distrito: nan, Tipo: Socioambiental",2024-05-22 21:21:18,True
568,-3.7642375773901535,-77.42596007739016,conflicto_social,"Nombre: Morona - Derrame de petróleo en Mayuriaga, Departamento: Loreto, Provincia: Datem del Marañón, Distrito: Morona, Tipo: Socioambiental",2024-05-22 21:21:18,True
569,-4.828753797851392,-76.55451029785138,conflicto_social,"Nombre: FREDEDAM - Datem del Marañón, Departamento: Loreto, Provincia: Datem del Marañón, Distrito: nan, Tipo: Socioambiental",2024-05-22 21:21:18,True
570,-4.828345786687977,-76.55410228668796,conflicto_social,"Nombre: Cuatro cuencas - Lote 192, Departamento: Loreto, Provincia: Datem del Marañón, Distrito: nan, Tipo: Socioambiental",2024-05-22 21:21:18,True
571,-12.9700400083338,-69.9223045083338,conflicto_social,"Nombre: Minería ilegal – La Pampa, Departamento: Madre de Dios, Provincia: Tambopata, Distrito: Inambari, Tipo: Socioambiental",2024-05-22 21:21:18,True
572,-5.7170748917508405,-77.59999389175084,conflicto_social,"Nombre: BP Alto Mayo, Departamento: San Martín, Provincia: Rioja, Distrito: Pardo Miguel, Tipo: Socioambiental",2024-05-22 21:21:18,True
573,-10.732491341376706,-73.75930524137671,conflicto_social,"Nombre: Organizaciones y comunidades nativas de Atalaya, Departamento: Ucayali, Provincia: Atalaya, Distrito: nan, Tipo: Socioambiental",2024-05-22 21:21:18,True
574,-4.0528976812044775,-78.33955468120448,conflicto_social,"Nombre: C.N. Awajún de El Cenepa-taladores y mineros ilegales, Departamento: Amazonas, Provincia: Condorcanqui, Distrito: El Cenepa, Tipo: Socioambiental",2024-05-22 21:21:18,True
575,-10.289976295240525,-76.63881379524052,conflicto_social,"Nombre: Anexo Antacallanca - Minera Raura, Departamento: Huánuco, Provincia: Lauricocha, Distrito: San Miguel de Cauri, Tipo: Socioambiental",2024-05-22 21:21:18,True
576,-11.973921389289286,-75.14926638928928,conflicto_social,"Nombre: Huancayo - Residuos sólidos (Lastay), Departamento: Junín, Provincia: Huancayo, Distrito: El Tambo, Tipo: Socioambiental",2024-05-22 21:21:18,True
577,-4.300232313137316,-75.49859431313732,conflicto_social,"Nombre: San José de Saramuro - Pluspetrol, Departamento: Loreto, Provincia: Loreto, Distrito: Urarinas, Tipo: Socioambiental",2024-05-22 21:21:18,True
578,-3.079481363636612,-75.54917936363663,conflicto_social,"Nombre: San Carlos - Pluspetrol, Departamento: Loreto, Provincia: Loreto, Distrito: Trompeteros, Tipo: Socioambiental",2024-05-22 21:21:18,True
579,-12.129243732217908,-72.7908072322179,conflicto_social,"Nombre: RTKNN - Consorcio Camisea (Lote 88), Departamento: Cusco, Provincia: La Convención, Distrito: Echarate, Tipo: Socioambiental",2024-05-22 21:21:18,True
580,-9.962841347172851,-77.12312084717286,conflicto_social,"Nombre: Comunidad de Aquia - Antamina, Departamento: Áncash, Provincia: Bolognesi, Distrito: Aquia, Tipo: Socioambiental",2024-05-22 21:21:18,True
581,-9.44332344148785,-77.60218744148784,conflicto_social,"Nombre: Atupa y Antahurán - Barrick, Departamento: Áncash, Provincia: Huaraz, Distrito: Jangas, Tipo: Socioambiental",2024-05-22 21:21:18,True
582,-9.024393477924797,-77.7481109779248,conflicto_social,"Nombre: Laguna Parón - Duke Energy, Departamento: Áncash, Provincia: Huaylas, Distrito: Caraz, Tipo: Socioambiental",2024-05-22 21:21:18,True
583,-12.521503864515305,-75.2781913645153,conflicto_social,"Nombre: Comunidades campesinas de Huancavelica - Minera IRL S.A., Departamento: Huancavelica, Provincia: Huancavelica, Distrito: Vilca, Tipo: Socioambiental",2024-05-22 21:21:18,True
584,-14.019094058354266,-75.00177805835426,conflicto_social,"Nombre: Ayamarca - Sierra Antapite S.A.C., Departamento: Huancavelica, Provincia: Huaytará, Distrito: Ocoyo, Tipo: Socioambiental",2024-05-22 21:21:18,True
585,-14.00914985036691,-75.15707035036691,conflicto_social,"Nombre: San Pedro de Ocobamba - Sierra Antapite S.A.C, Departamento: Huancavelica, Provincia: Huaytará, Distrito: Córdova, Tipo: Socioambiental",2024-05-22 21:21:18,True
586,-12.490609467067436,-75.42563196706743,conflicto_social,"Nombre: CC de Yauyos y Junín - Minera IRL Limited, Departamento: Junín, Provincia: Huancayo, Distrito: Chongos Alto, Tipo: Socioambiental",2024-05-22 21:21:18,True
587,-11.74048955373142,-76.09341955373142,conflicto_social,"Nombre: Andaychagua - Volcan, Departamento: Junín, Provincia: Yauli, Distrito: Yauli, Tipo: Socioambiental",2024-05-22 21:21:18,True
588,-11.5100851821376,-76.1289616821376,conflicto_social,"Nombre: Morococha - Chinalco, Departamento: Junín, Provincia: Yauli, Distrito: Morococha, Tipo: Socioambiental",2024-05-22 21:21:18,True
589,-12.052320707895625,-77.12745590789562,conflicto_social,"Nombre: Contaminación – Refinería La Pampilla (Repsol), Departamento: Callao, Provincia: Prov.Const.del Callao, Distrito: Ventanilla, Tipo: Socioambiental",2024-05-22 21:21:18,True
590,-10.459485049768384,-76.31551504976838,conflicto_social,"Nombre: Villa Corazón de Jesús - Glore Perú, Departamento: Pasco, Provincia: Daniel Alcides Carrión, Distrito: Santa Ana de Tusi, Tipo: Socioambiental",2024-05-22 21:21:18,True
591,-10.720288126499808,-76.4633406264998,conflicto_social,"Nombre: Champamarca - Activos Mineros, Departamento: Pasco, Provincia: Pasco, Distrito: Simón Bolívar, Tipo: Socioambiental",2024-05-22 21:21:18,True
592,-10.54893543747016,-76.22654043747016,conflicto_social,"Nombre: San Juan de Milpo - Minera Nexa Resources, Departamento: Pasco, Provincia: Pasco, Distrito: San Francisco de Asís de Yarusyacán, Tipo: Socioambiental",2024-05-22 21:21:18,True
